Product Title,Brand,Type,Variant Name,Color HEX,Color RGB,Season 1 Name,Season 1 Percent,S1 Closest Color,Season 2 Name,Season 2 Percent,S2 Closest Color,Tone,Cluster,Image URL,Product URL
Fit Me® Matte + Poreless Powder,maybelline,lip,Natural Tan,#ba927c,"(186, 146, 124)",summer soft,56.40995035863091,"[197.0, 121.0, 125.0]",autumn warm,43.59004964136909,"[217.0, 159.0, 113.0]",medium_tan,Cluster 4,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/powder/fit-me-matte-poreless-powder/maybelline-fitme-matte-poreless-powder-220-natural-beige-041554433814-c.jpg?rev=d181c53744454682960f57efeaf4a5eb&cx=0.25&cy=0.31&cw=760&ch=1138&hash=CEEB54DB38B4C71035638E98A99E520D,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,maybelline,lip,Toffee,#d89c57,"(216, 156, 87)",autumn warm,55.11099149686154,"[217.0, 159.0, 113.0]",spring warm,44.88900850313846,"[225.0, 128.0, 74.0]",medium_tan,Cluster 4,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/powder/fit-me-matte-poreless-powder/maybelline-fitme-matte-poreless-powder-220-natural-beige-041554433814-c.jpg?rev=d181c53744454682960f57efeaf4a5eb&cx=0.25&cy=0.31&cw=760&ch=1138&hash=CEEB54DB38B4C71035638E98A99E520D,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,maybelline,lip,Golden Caramel,#b98d60,"(185, 141, 96)",summer soft,52.08834885053682,"[197.0, 121.0, 125.0]",autumn warm,47.91165114946318,"[217.0, 159.0, 113.0]",medium_tan,Cluster 4,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/powder/fit-me-matte-poreless-powder/maybelline-fitme-matte-poreless-powder-220-natural-beige-041554433814-c.jpg?rev=d181c53744454682960f57efeaf4a5eb&cx=0.25&cy=0.31&cw=760&ch=1138&hash=CEEB54DB38B4C71035638E98A99E520D,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,maybelline,lip,Warm Sun,#d49760,"(212, 151, 96)",autumn warm,63.87711360763966,"[217.0, 159.0, 113.0]",spring warm,36.12288639236033,"[225.0, 128.0, 74.0]",medium_tan,Cluster 4,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/powder/fit-me-matte-poreless-powder/maybelline-fitme-matte-poreless-powder-220-natural-beige-041554433814-c.jpg?rev=d181c53744454682960f57efeaf4a5eb&cx=0.25&cy=0.31&cw=760&ch=1138&hash=CEEB54DB38B4C71035638E98A99E520D,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,maybelline,lip,Coconut,#a97344,"(169, 115, 68)",autumn soft,56.46185144323901,"[167.0, 85.0, 47.0]",summer light,43.538148556761,"[164.0, 104.0, 114.0]",dark_deep,Cluster 6,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/powder/fit-me-matte-poreless-powder/maybelline-fitme-matte-poreless-powder-220-natural-beige-041554433814-c.jpg?rev=d181c53744454682960f57efeaf4a5eb&cx=0.25&cy=0.31&cw=760&ch=1138&hash=CEEB54DB38B4C71035638E98A99E520D,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,maybelline,lip,Mocha,#80624c,"(128, 98, 76)",autumn deep,50.0,"[101.0, 106.0, 78.0]",autumn soft,50.0,"[101.0, 106.0, 78.0]",dark_deep,Cluster 10,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/powder/fit-me-matte-poreless-powder/maybelline-fitme-matte-poreless-powder-220-natural-beige-041554433814-c.jpg?rev=d181c53744454682960f57efeaf4a5eb&cx=0.25&cy=0.31&cw=760&ch=1138&hash=CEEB54DB38B4C71035638E98A99E520D,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,maybelline,lip,Truffle,#a67443,"(166, 116, 67)",autumn soft,56.81280516997198,"[167.0, 85.0, 47.0]",summer light,43.18719483002803,"[164.0, 104.0, 114.0]",dark_deep,Cluster 6,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/powder/fit-me-matte-poreless-powder/maybelline-fitme-matte-poreless-powder-220-natural-beige-041554433814-c.jpg?rev=d181c53744454682960f57efeaf4a5eb&cx=0.25&cy=0.31&cw=760&ch=1138&hash=CEEB54DB38B4C71035638E98A99E520D,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,maybelline,lip,Nutmeg,#905932,"(144, 89, 50)",autumn soft,54.48688209664545,"[167.0, 85.0, 47.0]",spring warm,45.51311790335454,"[144.0, 76.0, 25.0]",dark_deep,Cluster 10,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/powder/fit-me-matte-poreless-powder/maybelline-fitme-matte-poreless-powder-220-natural-beige-041554433814-c.jpg?rev=d181c53744454682960f57efeaf4a5eb&cx=0.25&cy=0.31&cw=760&ch=1138&hash=CEEB54DB38B4C71035638E98A99E520D,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Fit Me® Matte + Poreless Powder,maybelline,lip,Java,#a17550,"(161, 117, 80)",summer light,55.9321864230332,"[164.0, 104.0, 114.0]",autumn soft,44.06781357696681,"[167.0, 85.0, 47.0]",dark_deep,Cluster 6,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/powder/fit-me-matte-poreless-powder/maybelline-fitme-matte-poreless-powder-220-natural-beige-041554433814-c.jpg?rev=d181c53744454682960f57efeaf4a5eb&cx=0.25&cy=0.31&cw=760&ch=1138&hash=CEEB54DB38B4C71035638E98A99E520D,https://www.maybelline.com/face-makeup/powder/fit-me-matte-poreless-powder?variant=Natural+Beige
Cover Stick,maybelline,face,Ivory,#E4BD9A,"(228, 189, 154)",autumn soft,51.75410281681416,"[222.0, 193.0, 182.0]",spring light,48.24589718318584,"[255.0, 176.0, 146.0]",medium_tan,Cluster 2,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/cover-stick-corrector-concealer/maybelline-concealer-coverstick-corrector-medium-beige-041554543896-c.jpg?rev=-1&cx=0&cy=0&cw=760&ch=1130&hash=5D8C503249C7416F28D0EB7722C893D7,https://www.maybelline.com/face-makeup/concealer/cover-stick-corrector-concealer-white?variant=Medium+Beige
Cover Stick,maybelline,face,Light Beige,#EFBD84,"(239, 189, 132)",spring light,62.63499032116437,"[255.0, 176.0, 146.0]",autumn warm,37.36500967883563,"[217.0, 159.0, 113.0]",medium_tan,Cluster 2,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/cover-stick-corrector-concealer/maybelline-concealer-coverstick-corrector-medium-beige-041554543896-c.jpg?rev=-1&cx=0&cy=0&cw=760&ch=1130&hash=5D8C503249C7416F28D0EB7722C893D8,https://www.maybelline.com/face-makeup/concealer/cover-stick-corrector-concealer-white?variant=Medium+Beige
Cover Stick,maybelline,face,Medium Beige,#DEAD7B,"(222, 173, 123)",autumn warm,68.66217984409637,"[217.0, 159.0, 113.0]",autumn soft,31.33782015590363,"[224.0, 134.0, 127.0]",medium_tan,Cluster 3,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/cover-stick-corrector-concealer/maybelline-concealer-coverstick-corrector-medium-beige-041554543896-c.jpg?rev=-1&cx=0&cy=0&cw=760&ch=1130&hash=5D8C503249C7416F28D0EB7722C893D9,https://www.maybelline.com/face-makeup/concealer/cover-stick-corrector-concealer-white?variant=Medium+Beige
Cover Stick,maybelline,face,Deep Beige,#DEA573,"(222, 165, 115)",autumn warm,80.50895606039732,"[217.0, 159.0, 113.0]",autumn soft,19.49104393960267,"[224.0, 134.0, 127.0]",medium_tan,Cluster 3,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/cover-stick-corrector-concealer/maybelline-concealer-coverstick-corrector-medium-beige-041554543896-c.jpg?rev=-1&cx=0&cy=0&cw=760&ch=1130&hash=5D8C503249C7416F28D0EB7722C893D10,https://www.maybelline.com/face-makeup/concealer/cover-stick-corrector-concealer-white?variant=Medium+Beige
Cover Stick,maybelline,face,Yellow Corrects Dark Circles,#F6DE9A,"(246, 222, 154)",spring light,61.5214082400398,"[255.0, 241.0, 166.0]",summer soft,38.47859175996019,"[255.0, 246.0, 183.0]",fair_light,Cluster 1,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/cover-stick-corrector-concealer/maybelline-concealer-coverstick-corrector-medium-beige-041554543896-c.jpg?rev=-1&cx=0&cy=0&cw=760&ch=1130&hash=5D8C503249C7416F28D0EB7722C893D11,https://www.maybelline.com/face-makeup/concealer/cover-stick-corrector-concealer-white?variant=Medium+Beige
Cover Stick,maybelline,face,Green Corrects Redness,#CEFBE7,"(206, 251, 231)",summer light,50.87621597456498,"[183.0, 244.0, 252.0]",summer light,49.12378402543502,"[206.0, 218.0, 229.0]",fair_light,Cluster 0,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/cover-stick-corrector-concealer/maybelline-concealer-coverstick-corrector-medium-beige-041554543896-c.jpg?rev=-1&cx=0&cy=0&cw=760&ch=1130&hash=5D8C503249C7416F28D0EB7722C893D12,https://www.maybelline.com/face-makeup/concealer/cover-stick-corrector-concealer-white?variant=Medium+Beige
Instant Age Rewind® Eraser,maybelline,face,095,#f3e6de,"(243, 230, 222)",spring light,60.23533733874875,"[239.0, 239.0, 234.0]",winter cool,39.76466266125125,"[255.0, 233.0, 242.0]",fair_light,Cluster 0,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment/new-images-2022/maybelline-face-instant-age-rewind-eraser-concealer-reno-122-041554546798-primary_760x1130.jpg?rev=70b97b02bc4044e59ac071c0ce9ef23c&cx=0&cy=0&cw=760&ch=1130&hash=C4D626C4B7A4D30DA5A973366CA9CA25,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,maybelline,face,100,#f6dac2,"(246, 218, 194)",summer soft,53.8733853190255,"[255.0, 246.0, 183.0]",autumn soft,46.12661468097452,"[222.0, 193.0, 182.0]",fair_light,Cluster 1,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment/new-images-2022/maybelline-face-instant-age-rewind-eraser-concealer-reno-122-041554546798-primary_760x1130.jpg?rev=70b97b02bc4044e59ac071c0ce9ef23c&cx=0&cy=0&cw=760&ch=1130&hash=C4D626C4B7A4D30DA5A973366CA9CA26,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,maybelline,face,110,#f3c9b2,"(243, 201, 178)",autumn soft,59.02371646005506,"[222.0, 193.0, 182.0]",spring light,40.97628353994492,"[253.0, 171.0, 187.0]",fair_light,Cluster 1,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment/new-images-2022/maybelline-face-instant-age-rewind-eraser-concealer-reno-122-041554546798-primary_760x1130.jpg?rev=70b97b02bc4044e59ac071c0ce9ef23c&cx=0&cy=0&cw=760&ch=1130&hash=C4D626C4B7A4D30DA5A973366CA9CA27,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,maybelline,face,115,#e1bfa3,"(225, 191, 163)",autumn soft,65.63251964112033,"[222.0, 193.0, 182.0]",spring clear,34.36748035887967,"[253.0, 167.0, 165.0]",medium_tan,Cluster 2,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment/new-images-2022/maybelline-face-instant-age-rewind-eraser-concealer-reno-122-041554546798-primary_760x1130.jpg?rev=70b97b02bc4044e59ac071c0ce9ef23c&cx=0&cy=0&cw=760&ch=1130&hash=C4D626C4B7A4D30DA5A973366CA9CA28,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,maybelline,face,120,#f2cda9,"(242, 205, 169)",autumn soft,58.97971392069606,"[222.0, 193.0, 182.0]",spring light,41.02028607930394,"[255.0, 241.0, 166.0]",fair_light,Cluster 1,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment/new-images-2022/maybelline-face-instant-age-rewind-eraser-concealer-reno-122-041554546798-primary_760x1130.jpg?rev=70b97b02bc4044e59ac071c0ce9ef23c&cx=0&cy=0&cw=760&ch=1130&hash=C4D626C4B7A4D30DA5A973366CA9CA29,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,maybelline,face,121,#f0c6ad,"(240, 198, 173)",autumn soft,61.46510419873441,"[222.0, 193.0, 182.0]",spring light,38.53489580126559,"[253.0, 171.0, 187.0]",fair_light,Cluster 1,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment/new-images-2022/maybelline-face-instant-age-rewind-eraser-concealer-reno-122-041554546798-primary_760x1130.jpg?rev=70b97b02bc4044e59ac071c0ce9ef23c&cx=0&cy=0&cw=760&ch=1130&hash=C4D626C4B7A4D30DA5A973366CA9CA30,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,maybelline,face,122,#d0a982,"(208, 169, 130)",autumn warm,64.0353635666118,"[217.0, 159.0, 113.0]",autumn soft,35.9646364333882,"[224.0, 134.0, 127.0]",medium_tan,Cluster 3,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment/new-images-2022/maybelline-face-instant-age-rewind-eraser-concealer-reno-122-041554546798-primary_760x1130.jpg?rev=70b97b02bc4044e59ac071c0ce9ef23c&cx=0&cy=0&cw=760&ch=1130&hash=C4D626C4B7A4D30DA5A973366CA9CA31,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,maybelline,face,130,#e3b697,"(227, 182, 151)",spring light,53.25785079887013,"[255.0, 176.0, 146.0]",spring clear,46.74214920112987,"[253.0, 167.0, 165.0]",medium_tan,Cluster 2,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment/new-images-2022/maybelline-face-instant-age-rewind-eraser-concealer-reno-122-041554546798-primary_760x1130.jpg?rev=70b97b02bc4044e59ac071c0ce9ef23c&cx=0&cy=0&cw=760&ch=1130&hash=C4D626C4B7A4D30DA5A973366CA9CA32,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,maybelline,face,140,#d7a088,"(215, 160, 136)",autumn warm,55.60906957055381,"[217.0, 159.0, 113.0]",autumn soft,44.39093042944619,"[224.0, 134.0, 127.0]",medium_tan,Cluster 3,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment/new-images-2022/maybelline-face-instant-age-rewind-eraser-concealer-reno-122-041554546798-primary_760x1130.jpg?rev=70b97b02bc4044e59ac071c0ce9ef23c&cx=0&cy=0&cw=760&ch=1130&hash=C4D626C4B7A4D30DA5A973366CA9CA33,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,maybelline,face,141,#f1b16b,"(241, 177, 107)",autumn warm,55.02455918125442,"[217.0, 159.0, 113.0]",spring warm,44.97544081874558,"[255.0, 143.0, 114.0]",medium_tan,Cluster 3,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment/new-images-2022/maybelline-face-instant-age-rewind-eraser-concealer-reno-122-041554546798-primary_760x1130.jpg?rev=70b97b02bc4044e59ac071c0ce9ef23c&cx=0&cy=0&cw=760&ch=1130&hash=C4D626C4B7A4D30DA5A973366CA9CA34,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,maybelline,face,144,#ae7f53,"(174, 127, 83)",summer light,54.75688195266306,"[164.0, 104.0, 114.0]",summer soft,45.24311804733694,"[197.0, 121.0, 125.0]",dark_deep,Cluster 5,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment/new-images-2022/maybelline-face-instant-age-rewind-eraser-concealer-reno-122-041554546798-primary_760x1130.jpg?rev=70b97b02bc4044e59ac071c0ce9ef23c&cx=0&cy=0&cw=760&ch=1130&hash=C4D626C4B7A4D30DA5A973366CA9CA35,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,maybelline,face,146,#9d7248,"(157, 114, 72)",autumn soft,52.49976528539604,"[167.0, 85.0, 47.0]",summer light,47.50023471460397,"[164.0, 104.0, 114.0]",dark_deep,Cluster 5,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment/new-images-2022/maybelline-face-instant-age-rewind-eraser-concealer-reno-122-041554546798-primary_760x1130.jpg?rev=70b97b02bc4044e59ac071c0ce9ef23c&cx=0&cy=0&cw=760&ch=1130&hash=C4D626C4B7A4D30DA5A973366CA9CA36,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,maybelline,face,148,#8f5d3c,"(143, 93, 60)",autumn soft,56.82148099998003,"[167.0, 85.0, 47.0]",autumn warm,43.17851900001995,"[133.0, 67.0, 35.0]",dark_deep,Cluster 9,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment/new-images-2022/maybelline-face-instant-age-rewind-eraser-concealer-reno-122-041554546798-primary_760x1130.jpg?rev=70b97b02bc4044e59ac071c0ce9ef23c&cx=0&cy=0&cw=760&ch=1130&hash=C4D626C4B7A4D30DA5A973366CA9CA37,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,maybelline,face,149,#75523e,"(117, 82, 62)",autumn deep,50.0,"[101.0, 106.0, 78.0]",autumn soft,50.0,"[101.0, 106.0, 78.0]",dark_deep,Cluster 9,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment/new-images-2022/maybelline-face-instant-age-rewind-eraser-concealer-reno-122-041554546798-primary_760x1130.jpg?rev=70b97b02bc4044e59ac071c0ce9ef23c&cx=0&cy=0&cw=760&ch=1130&hash=C4D626C4B7A4D30DA5A973366CA9CA38,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,maybelline,face,150,#f8d4a4,"(248, 212, 164)",spring light,55.2341194455654,"[255.0, 241.0, 166.0]",autumn soft,44.7658805544346,"[222.0, 193.0, 182.0]",fair_light,Cluster 1,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment/new-images-2022/maybelline-face-instant-age-rewind-eraser-concealer-reno-122-041554546798-primary_760x1130.jpg?rev=70b97b02bc4044e59ac071c0ce9ef23c&cx=0&cy=0&cw=760&ch=1130&hash=C4D626C4B7A4D30DA5A973366CA9CA39,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,maybelline,face,160,#fcd1c3,"(252, 209, 195)",spring clear,55.35330870706157,"[255.0, 191.0, 218.0]",autumn soft,44.64669129293842,"[222.0, 193.0, 182.0]",fair_light,Cluster 1,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment/new-images-2022/maybelline-face-instant-age-rewind-eraser-concealer-reno-122-041554546798-primary_760x1130.jpg?rev=70b97b02bc4044e59ac071c0ce9ef23c&cx=0&cy=0&cw=760&ch=1130&hash=C4D626C4B7A4D30DA5A973366CA9CA40,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,maybelline,face,146.5,#bf7f33,"(191, 127, 51)",spring warm,51.22747367270556,"[225.0, 128.0, 74.0]",autumn soft,48.77252632729444,"[231.0, 113.0, 59.0]",dark_deep,Cluster 5,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment/new-images-2022/maybelline-face-instant-age-rewind-eraser-concealer-reno-122-041554546798-primary_760x1130.jpg?rev=70b97b02bc4044e59ac071c0ce9ef23c&cx=0&cy=0&cw=760&ch=1130&hash=C4D626C4B7A4D30DA5A973366CA9CA41,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Instant Age Rewind® Eraser,maybelline,face,147.5,#ab6232,"(171, 98, 50)",autumn soft,75.47831506642775,"[167.0, 85.0, 47.0]",spring warm,24.52168493357225,"[144.0, 76.0, 25.0]",dark_deep,Cluster 5,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment/new-images-2022/maybelline-face-instant-age-rewind-eraser-concealer-reno-122-041554546798-primary_760x1130.jpg?rev=70b97b02bc4044e59ac071c0ce9ef23c&cx=0&cy=0&cw=760&ch=1130&hash=C4D626C4B7A4D30DA5A973366CA9CA42,https://www.maybelline.com/face-makeup/concealer/instant-age-rewind-eraser-dark-circles-concealer-treatment?variant=122
Dream Bb Pure®,maybelline,face,Light,#ffdfbe,"(255, 223, 190)",summer soft,55.5127587545719,"[255.0, 246.0, 183.0]",spring light,44.48724124542809,"[255.0, 241.0, 166.0]",fair_light,Cluster 1,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/bbcream/dream-pure-bb/product-shades/deep/maybelline-face-dream-bb-pure-140-deep-041554587074-primary_760x1130.jpg?rev=db7bc1eac4e14a59939892203fc0dd80&cx=0&cy=0&cw=760&ch=1130&hash=6FAAA334ED3982C0BF331FCE0705055E,https://www.maybelline.com/face-makeup/bb-cream/dream-pure-bb-cream?variant=Deep
Dream Bb Pure®,maybelline,face,Light/Medium,#f3d5ad,"(243, 213, 173)",autumn soft,50.72421720368983,"[222.0, 193.0, 182.0]",spring light,49.27578279631017,"[255.0, 241.0, 166.0]",fair_light,Cluster 1,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/bbcream/dream-pure-bb/product-shades/deep/maybelline-face-dream-bb-pure-140-deep-041554587074-primary_760x1130.jpg?rev=db7bc1eac4e14a59939892203fc0dd80&cx=0&cy=0&cw=760&ch=1130&hash=6FAAA334ED3982C0BF331FCE0705055E,https://www.maybelline.com/face-makeup/bb-cream/dream-pure-bb-cream?variant=Deep
Dream Bb Pure®,maybelline,face,Medium,#edc892,"(237, 200, 146)",spring light,56.91093054186016,"[255.0, 176.0, 146.0]",autumn soft,43.08906945813984,"[222.0, 193.0, 182.0]",fair_light,Cluster 2,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/bbcream/dream-pure-bb/product-shades/deep/maybelline-face-dream-bb-pure-140-deep-041554587074-primary_760x1130.jpg?rev=db7bc1eac4e14a59939892203fc0dd80&cx=0&cy=0&cw=760&ch=1130&hash=6FAAA334ED3982C0BF331FCE0705055E,https://www.maybelline.com/face-makeup/bb-cream/dream-pure-bb-cream?variant=Deep
Dream Bb Pure®,maybelline,face,Medium/Deep,#e4b687,"(228, 182, 135)",spring light,53.08096086795908,"[255.0, 176.0, 146.0]",autumn warm,46.91903913204092,"[217.0, 159.0, 113.0]",medium_tan,Cluster 3,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/bbcream/dream-pure-bb/product-shades/deep/maybelline-face-dream-bb-pure-140-deep-041554587074-primary_760x1130.jpg?rev=db7bc1eac4e14a59939892203fc0dd80&cx=0&cy=0&cw=760&ch=1130&hash=6FAAA334ED3982C0BF331FCE0705055E,https://www.maybelline.com/face-makeup/bb-cream/dream-pure-bb-cream?variant=Deep
Dream Bb Pure®,maybelline,face,Deep,#c48c5d,"(196, 140, 93)",autumn warm,51.41400280284698,"[217.0, 159.0, 113.0]",spring warm,48.58599719715302,"[225.0, 128.0, 74.0]",medium_tan,Cluster 4,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/bbcream/dream-pure-bb/product-shades/deep/maybelline-face-dream-bb-pure-140-deep-041554587074-primary_760x1130.jpg?rev=db7bc1eac4e14a59939892203fc0dd80&cx=0&cy=0&cw=760&ch=1130&hash=6FAAA334ED3982C0BF331FCE0705055E,https://www.maybelline.com/face-makeup/bb-cream/dream-pure-bb-cream?variant=Deep
Dream Bb Fresh®,maybelline,face,Light,#ffd7d2,"(255, 215, 210)",spring clear,56.88405330688592,"[255.0, 191.0, 218.0]",summer light,43.11594669311408,"[255.0, 220.0, 243.0]",fair_light,Cluster 0,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/bbcream/dream-fresh-bb/product-shades/light-medium/maybelline-face-fream-fresh-bb-cream-110-light-medium-041554282634-primary_760x1130.jpg?rev=ee2183a162c24e89ab8ff40f5c356057&cx=0&cy=0&cw=760&ch=1130&hash=81EA5285D925EC97A3F769AE4E649A21,https://www.maybelline.com/face-makeup/bb-cream/dream-fresh-bb-cream?variant=Light%2FMedium
Dream Bb Fresh®,maybelline,face,Light/Medium,#f2c5bf,"(242, 197, 191)",autumn soft,56.12090921652892,"[222.0, 193.0, 182.0]",spring light,43.87909078347108,"[253.0, 171.0, 187.0]",fair_light,Cluster 1,https://www.maybelline.com/-/media/project/loreal/brand-sites/mny/americas/us/face-makeup/bbcream/dream-fresh-bb/product-shades/light-medium/maybelline-face-fream-fresh-bb-cream-110-light-medium-041554282634-primary_760x1130.jpg?rev=ee2183a162c24e89ab8ff40f5c356057&cx=0&cy=0&cw=760&ch=1130&hash=81EA5285D925EC97A3F769AE4E649A22,https://www.maybelline.com/face-makeup/bb-cream/dream-fresh-bb-cream?variant=Light%2FMedium
